nzffdRecordNumber,Fragment number,Fragment name,institutionRecordNumber,eventDate,eventTime,institution,samplingPurpose,waterBody,waterBodyType,waterPermanence,site,catchmentNumber,catchmentName,eastingNZTM,northingNZTM,decimalLongitude,decimalLatitude,recSegment,minimumElevation,distanceOcean,siteTidal,siteLandlocked,downstreamBarrier,eventLocationRemarks,siteReachLength,siteAverageWidth,minimumSampledDepth,maximumSampledDepth,waterLevel,waterColour,waterClarity,clarityMethod,waterTemperature,waterConductivity,waterDissolvedOxygenPercent,waterDissolvedOxygenPPM,waterPH,waterSalinity,habitatFlowPercent,habitatSubstratePercent,habitatInstreamCoverPresent,habitatRiparianVegPercent,samplingMethod,samplingProtocol,EfmNumberOfPasses,EfmVoltage,EfmPulseRate,EfmPulseRateWidth,EfmAnodeSize,EfmMinutes,EfmArea,NetsTrapsTotalNumber,NetsTrapsBaited,NetsTrapsMeshSize,NetsTrapsDayNight,NetsTrapsAverageSetTime,ObservationArea,taxonName,taxonCommonName,taxonRemarks,totalCount,present,soughtNotDetected,occurrenceRemarks,minLength,maxLength,indLengths,dataVersion
15839,1121020,Three O'Clock Stream,,10/06/1992,9:30,Otago University,,Three O'clock Stream,Not Entered,Perennial,,743.16,Taieri R,1401266,4947945,-45.593617,170.452021,14260695,270,87.4,n,u,u,,,4.2,,0.7,Medium,Colourless,,,,,,,,,"Run:30, Riffle:70","Coarse gravel:5, Cobbles (64-257 mm):25, Boulders (> 257 mm):50, Bedrock:20","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y",Grass/tussock:100,Electric fishing - Backpack,Unknown,3,,,,,,125,,,,,,,Anguilla australis,Shortfin eel,,1,FALSE,FALSE,,,,,V1
15839,1121020,Three O'Clock Stream,,10/06/1992,9:30,Otago University,,Three O'clock Stream,Not Entered,Perennial,,743.16,Taieri R,1401266,4947945,-45.593617,170.452021,14260695,270,87.4,n,u,u,,,4.2,,0.7,Medium,Colourless,,,,,,,,,"Run:30, Riffle:70","Coarse gravel:5, Cobbles (64-257 mm):25, Boulders (> 257 mm):50, Bedrock:20","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y",Grass/tussock:100,Electric fishing - Backpack,Unknown,3,,,,,,125,,,,,,,Anguilla,Unidentified eel,,2,FALSE,FALSE,,,,,V1
15839,1121020,Three O'Clock Stream,,10/06/1992,9:30,Otago University,,Three O'clock Stream,Not Entered,Perennial,,743.16,Taieri R,1401266,4947945,-45.593617,170.452021,14260695,270,87.4,n,u,u,,,4.2,,0.7,Medium,Colourless,,,,,,,,,"Run:30, Riffle:70","Coarse gravel:5, Cobbles (64-257 mm):25, Boulders (> 257 mm):50, Bedrock:20","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y",Grass/tussock:100,Electric fishing - Backpack,Unknown,3,,,,,,125,,,,,,,Galaxias depressiceps,Flathead galaxias,,81,FALSE,FALSE,,51,114,,V1
15839,1121020,Three O'Clock Stream,,10/06/1992,9:30,Otago University,,Three O'clock Stream,Not Entered,Perennial,,743.16,Taieri R,1401266,4947945,-45.593617,170.452021,14260695,270,87.4,n,u,u,,,4.2,,0.7,Medium,Colourless,,,,,,,,,"Run:30, Riffle:70","Coarse gravel:5, Cobbles (64-257 mm):25, Boulders (> 257 mm):50, Bedrock:20","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y",Grass/tussock:100,Electric fishing - Backpack,Unknown,3,,,,,,125,,,,,,,Gobiomorphus breviceps,Upland bully,,4,FALSE,FALSE,,,,,V1
15844,1121020,Three O'Clock Stream,,16/06/1992,9:15,Otago University,,Three O'clock Stream tributary,Not Entered,Perennial,,743.16,Taieri R,1401265,4948545,-45.588221,170.452253,14259224,275,88.4,n,u,u,,,2.8,,0.6,Medium,Colourless,,,,,,,,,"Pool:30, Riffle:70","Fine gravel:5, Coarse gravel:5, Cobbles (64-257 mm):45, Boulders (> 257 mm):45","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y","Raupo/flax:3, Scrub:2, Grass/tussock:95",Electric fishing - Backpack,Unknown,3,,,,,,90,,,,,,,Galaxias brevipinnis,Koaro,,2,FALSE,FALSE,,59,134,,V1
15844,1121020,Three O'Clock Stream,,16/06/1992,9:15,Otago University,,Three O'clock Stream tributary,Not Entered,Perennial,,743.16,Taieri R,1401265,4948545,-45.588221,170.452253,14259224,275,88.4,n,u,u,,,2.8,,0.6,Medium,Colourless,,,,,,,,,"Pool:30, Riffle:70","Fine gravel:5, Coarse gravel:5, Cobbles (64-257 mm):45, Boulders (> 257 mm):45","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y","Raupo/flax:3, Scrub:2, Grass/tussock:95",Electric fishing - Backpack,Unknown,3,,,,,,90,,,,,,,Galaxias depressiceps,Flathead galaxias,,45,FALSE,FALSE,,43,113,,V1
15845,1121020,Three O'Clock Stream,,7/10/1992,9:15,Otago University,,Three O'clock Stream tributary,Not Entered,Perennial,,743.16,Taieri R,1401265,4948545,-45.588221,170.452253,14259224,275,88.4,n,u,u,,,2.8,,0.6,Medium,Colourless,,,,,,,,,"Pool:30, Riffle:70","Fine gravel:5, Coarse gravel:5, Cobbles (64-257 mm):45, Boulders (> 257 mm):45","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y","Raupo/flax:3, Scrub:2, Grass/tussock:95",Electric fishing - Backpack,Unknown,3,,,,,,90,,,,,,,Anguilla dieffenbachii,Longfin eel,,2,FALSE,FALSE,,,,,V1
15845,1121020,Three O'Clock Stream,,7/10/1992,9:15,Otago University,,Three O'clock Stream tributary,Not Entered,Perennial,,743.16,Taieri R,1401265,4948545,-45.588221,170.452253,14259224,275,88.4,n,u,u,,,2.8,,0.6,Medium,Colourless,,,,,,,,,"Pool:30, Riffle:70","Fine gravel:5, Coarse gravel:5, Cobbles (64-257 mm):45, Boulders (> 257 mm):45","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y","Raupo/flax:3, Scrub:2, Grass/tussock:95",Electric fishing - Backpack,Unknown,3,,,,,,90,,,,,,,Galaxias brevipinnis,Koaro,,2,FALSE,FALSE,,128,164,,V1
15845,1121020,Three O'Clock Stream,,7/10/1992,9:15,Otago University,,Three O'clock Stream tributary,Not Entered,Perennial,,743.16,Taieri R,1401265,4948545,-45.588221,170.452253,14259224,275,88.4,n,u,u,,,2.8,,0.6,Medium,Colourless,,,,,,,,,"Pool:30, Riffle:70","Fine gravel:5, Coarse gravel:5, Cobbles (64-257 mm):45, Boulders (> 257 mm):45","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y","Raupo/flax:3, Scrub:2, Grass/tussock:95",Electric fishing - Backpack,Unknown,3,,,,,,90,,,,,,,Galaxias depressiceps,Flathead galaxias,,135,FALSE,FALSE,,43,112,,V1
15846,1121020,Three O'Clock Stream,,9/12/1992,9:15,Otago University,,Three O'clock Stream tributary,Not Entered,Perennial,,743.16,Taieri R,1401265,4948545,-45.588221,170.452253,14259224,275,88.4,n,u,u,,,2.8,,0.6,Medium,Colourless,,,,,,,,,"Pool:30, Riffle:70","Fine gravel:5, Coarse gravel:5, Cobbles (64-257 mm):45, Boulders (> 257 mm):45","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y","Raupo/flax:3, Scrub:2, Grass/tussock:95",Electric fishing - Backpack,Unknown,3,,,,,,90,,,,,,,Galaxias brevipinnis,Koaro,,4,FALSE,FALSE,,77,164,,V1
15846,1121020,Three O'Clock Stream,,9/12/1992,9:15,Otago University,,Three O'clock Stream tributary,Not Entered,Perennial,,743.16,Taieri R,1401265,4948545,-45.588221,170.452253,14259224,275,88.4,n,u,u,,,2.8,,0.6,Medium,Colourless,,,,,,,,,"Pool:30, Riffle:70","Fine gravel:5, Coarse gravel:5, Cobbles (64-257 mm):45, Boulders (> 257 mm):45","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y","Raupo/flax:3, Scrub:2, Grass/tussock:95",Electric fishing - Backpack,Unknown,3,,,,,,90,,,,,,,Galaxias depressiceps,Flathead galaxias,,134,FALSE,FALSE,,49,101,,V1
15847,1121020,Three O'Clock Stream,,11/03/1993,10:00,Otago University,,Three O'clock Stream tributary,Not Entered,Perennial,,743.16,Taieri R,1401265,4948545,-45.588221,170.452253,14259224,275,88.4,n,u,u,,,2.8,,0.6,Medium,Colourless,,,,,,,,,"Pool:30, Riffle:70","Fine gravel:5, Coarse gravel:5, Cobbles (64-257 mm):45, Boulders (> 257 mm):45","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y","Raupo/flax:3, Scrub:2, Grass/tussock:95",Electric fishing - Backpack,Unknown,3,,,,,,90,,,,,,,Galaxias brevipinnis,Koaro,,1,FALSE,FALSE,,,130,,V1
15847,1121020,Three O'Clock Stream,,11/03/1993,10:00,Otago University,,Three O'clock Stream tributary,Not Entered,Perennial,,743.16,Taieri R,1401265,4948545,-45.588221,170.452253,14259224,275,88.4,n,u,u,,,2.8,,0.6,Medium,Colourless,,,,,,,,,"Pool:30, Riffle:70","Fine gravel:5, Coarse gravel:5, Cobbles (64-257 mm):45, Boulders (> 257 mm):45","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y","Raupo/flax:3, Scrub:2, Grass/tussock:95",Electric fishing - Backpack,Unknown,3,,,,,,90,,,,,,,Galaxias depressiceps,Flathead galaxias,,148,FALSE,FALSE,,40,114,,V1
15848,1121020,Three O'Clock Stream,,4/06/1993,9:30,Otago University,,Three O'clock Stream tributary,Not Entered,Perennial,,743.16,Taieri R,1401265,4948545,-45.588221,170.452253,14259224,275,88.4,n,u,u,,,2.8,,0.6,Medium,Colourless,,,,,,,,,"Pool:30, Riffle:70","Fine gravel:5, Coarse gravel:5, Cobbles (64-257 mm):45, Boulders (> 257 mm):45","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y","Raupo/flax:3, Scrub:2, Grass/tussock:95",Electric fishing - Backpack,Unknown,3,,,,,,90,,,,,,,Galaxias brevipinnis,Koaro,,2,FALSE,FALSE,,44,103,,V1
15848,1121020,Three O'Clock Stream,,4/06/1993,9:30,Otago University,,Three O'clock Stream tributary,Not Entered,Perennial,,743.16,Taieri R,1401265,4948545,-45.588221,170.452253,14259224,275,88.4,n,u,u,,,2.8,,0.6,Medium,Colourless,,,,,,,,,"Pool:30, Riffle:70","Fine gravel:5, Coarse gravel:5, Cobbles (64-257 mm):45, Boulders (> 257 mm):45","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y","Raupo/flax:3, Scrub:2, Grass/tussock:95",Electric fishing - Backpack,Unknown,3,,,,,,90,,,,,,,Galaxias depressiceps,Flathead galaxias,,81,FALSE,FALSE,,95,163,,V1
15849,1121020,Three O'Clock Stream,,8/09/1993,9:30,Otago University,,Three O'clock Stream tributary,Not Entered,Perennial,,743.16,Taieri R,1401265,4948545,-45.588221,170.452253,14259224,275,88.4,n,u,u,,,2.8,,0.6,Medium,Colourless,,,,,,,,,"Pool:30, Riffle:70","Fine gravel:5, Coarse gravel:5, Cobbles (64-257 mm):45, Boulders (> 257 mm):45","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y","Raupo/flax:3, Scrub:2, Grass/tussock:95",Electric fishing - Backpack,Unknown,3,,,,,,90,,,,,,,Galaxias brevipinnis,Koaro,,3,FALSE,FALSE,,66,132,,V1
15849,1121020,Three O'Clock Stream,,8/09/1993,9:30,Otago University,,Three O'clock Stream tributary,Not Entered,Perennial,,743.16,Taieri R,1401265,4948545,-45.588221,170.452253,14259224,275,88.4,n,u,u,,,2.8,,0.6,Medium,Colourless,,,,,,,,,"Pool:30, Riffle:70","Fine gravel:5, Coarse gravel:5, Cobbles (64-257 mm):45, Boulders (> 257 mm):45","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y","Raupo/flax:3, Scrub:2, Grass/tussock:95",Electric fishing - Backpack,Unknown,3,,,,,,90,,,,,,,Galaxias depressiceps,Flathead galaxias,,73,FALSE,FALSE,,45,99,,V1
15850,1121020,Three O'Clock Stream,,10/05/1994,9:00,Otago University,,Three O'clock Stream tributary,Not Entered,Perennial,,743.16,Taieri R,1401265,4948545,-45.588221,170.452253,14259224,275,88.4,n,u,u,,,2.8,,0.6,Medium,Colourless,,,,,,,,,"Pool:30, Riffle:70","Fine gravel:5, Coarse gravel:5, Cobbles (64-257 mm):45, Boulders (> 257 mm):45","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y","Raupo/flax:3, Scrub:2, Grass/tussock:95",Electric fishing - Backpack,Unknown,3,,,,,,90,,,,,,,Salmo trutta,Brown trout,,1,FALSE,FALSE,,298,,,V1
15850,1121020,Three O'Clock Stream,,10/05/1994,9:00,Otago University,,Three O'clock Stream tributary,Not Entered,Perennial,,743.16,Taieri R,1401265,4948545,-45.588221,170.452253,14259224,275,88.4,n,u,u,,,2.8,,0.6,Medium,Colourless,,,,,,,,,"Pool:30, Riffle:70","Fine gravel:5, Coarse gravel:5, Cobbles (64-257 mm):45, Boulders (> 257 mm):45","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y","Raupo/flax:3, Scrub:2, Grass/tussock:95",Electric fishing - Backpack,Unknown,3,,,,,,90,,,,,,,Galaxias depressiceps,Flathead galaxias,,35,FALSE,FALSE,,63,105,,V1
15850,1121020,Three O'Clock Stream,,10/05/1994,9:00,Otago University,,Three O'clock Stream tributary,Not Entered,Perennial,,743.16,Taieri R,1401265,4948545,-45.588221,170.452253,14259224,275,88.4,n,u,u,,,2.8,,0.6,Medium,Colourless,,,,,,,,,"Pool:30, Riffle:70","Fine gravel:5, Coarse gravel:5, Cobbles (64-257 mm):45, Boulders (> 257 mm):45","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y","Raupo/flax:3, Scrub:2, Grass/tussock:95",Electric fishing - Backpack,Unknown,3,,,,,,90,,,,,,,Galaxias brevipinnis,Koaro,,2,FALSE,FALSE,,147,171,,V1
15851,1121019,Waikouaiti River North Branch 2,,12/04/1996,13:30,Department of Conservation Otago,,North Branch Waikouaiti River tributary,Not Entered,Unknown,,731,Waikouaiti R,1401747,4963447,-45.454356,170.464456,14249815,600,58.1,n,u,u,,,0.2,,0.3,Low,Colourless,,,,,,,,,"Pool:50, Run:50","Sand (1-2 mm):5, Fine gravel:20, Coarse gravel:25, Cobbles (64-257 mm):25, Bedrock:25","Macrophytes-algae:y, Wood/instream debris:n, Bank vegetation:n, Undercut banks:y",Grass/tussock:100,Electric fishing - Backpack,Unknown,2,,,,,,3,,,,,,,Nil,No species recorded,,0,FALSE,FALSE,,,,,V1
15852,1121019,Waikouaiti River North Branch 2,,12/04/1996,13:50,Department of Conservation Otago,,North Branch Waikouaiti River tributary,Not Entered,Unknown,,731,Waikouaiti R,1402046,4963747,-45.451743,170.468397,14249815,570,57.5,n,u,u,,,1,,0.8,Low,Colourless,,,,,,,,,Pool:100,"Fine gravel:15, Coarse gravel:30, Cobbles (64-257 mm):10, Boulders (> 257 mm):5, Bedrock:40","Macrophytes-algae:n, Wood/instream debris:y, Bank vegetation:y, Undercut banks:y",Grass/tussock:100,Electric fishing - Backpack,Unknown,1,,,,,,5,,,,,,,Paranephrops,Koura,,,TRUE,FALSE,,,,,V1
15853,1121019,Waikouaiti River North Branch 2,,12/04/1996,14:15,Department of Conservation Otago,,North Branch Waikouaiti River tributary,Not Entered,Perennial,,731,Waikouaiti R,1402346,4963748,-45.451819,170.47223,14249211,530,57.3,n,u,u,,,1,,0.5,Low,Colourless,,,,,,,,,"Pool:60, Run:35, Riffle:5","Fine gravel:10, Coarse gravel:10, Cobbles (64-257 mm):10, Boulders (> 257 mm):10, Bedrock:60","Macrophytes-algae:n, Wood/instream debris:y, Bank vegetation:y, Undercut banks:y","Scrub:30, Grass/tussock:70",Electric fishing - Backpack,Unknown,1,,,,,,15,,,,,,,Paranephrops,Koura,,,TRUE,FALSE,,,,,V1
15854,1121019,Waikouaiti River North Branch 2,,12/04/1996,14:45,Department of Conservation Otago,,North Branch Waikouaiti River tributary,Not Entered,Perennial,,731,Waikouaiti R,1402646,4963848,-45.451005,170.476103,14249211,520,56.9,n,u,u,,,1.5,,0.5,Low,Colourless,,,,,,,,,"Pool:80, Run:10, Riffle:10","Fine gravel:5, Coarse gravel:5, Cobbles (64-257 mm):7, Boulders (> 257 mm):8, Bedrock:75","Macrophytes-algae:n, Wood/instream debris:y, Bank vegetation:y, Undercut banks:y","Raupo/flax:40, Scrub:50, Grass/tussock:10",Electric fishing - Backpack,Unknown,1,,,,,,10,,,,,,,Nil,No species recorded,,0,FALSE,FALSE,,,,,V1
15860,1121020,Three O'Clock Stream,,7/10/1992,13:00,Otago University,,Three O'clock Stream,Not Entered,Perennial,,743.16,Taieri R,1401266,4947945,-45.593617,170.452021,14260695,270,87.4,n,u,u,,,4.2,,0.7,Medium,Colourless,,,,,,,,,"Run:30, Riffle:70","Coarse gravel:5, Cobbles (64-257 mm):25, Boulders (> 257 mm):50, Bedrock:20","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y",Grass/tussock:100,Electric fishing - Backpack,Unknown,3,,,,,,125,,,,,,,Salmo trutta,Brown trout,,42,FALSE,FALSE,,74,161,,V1
15860,1121020,Three O'Clock Stream,,7/10/1992,13:00,Otago University,,Three O'clock Stream,Not Entered,Perennial,,743.16,Taieri R,1401266,4947945,-45.593617,170.452021,14260695,270,87.4,n,u,u,,,4.2,,0.7,Medium,Colourless,,,,,,,,,"Run:30, Riffle:70","Coarse gravel:5, Cobbles (64-257 mm):25, Boulders (> 257 mm):50, Bedrock:20","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y",Grass/tussock:100,Electric fishing - Backpack,Unknown,3,,,,,,125,,,,,,,Galaxias depressiceps,Flathead galaxias,,118,FALSE,FALSE,,51,110,,V1
15861,1121020,Three O'Clock Stream,,11/12/1992,13:00,Otago University,,Three O'clock Stream,Not Entered,Perennial,,743.16,Taieri R,1401266,4947945,-45.593617,170.452021,14260695,270,87.4,n,u,u,,,4.2,,0.7,Medium,Colourless,,,,,,,,,"Run:30, Riffle:70","Coarse gravel:5, Cobbles (64-257 mm):25, Boulders (> 257 mm):50, Bedrock:20","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y",Grass/tussock:100,Electric fishing - Backpack,Unknown,3,,,,,,125,,,,,,,Galaxias depressiceps,Flathead galaxias,,86,FALSE,FALSE,,42,107,,V1
15861,1121020,Three O'Clock Stream,,11/12/1992,13:00,Otago University,,Three O'clock Stream,Not Entered,Perennial,,743.16,Taieri R,1401266,4947945,-45.593617,170.452021,14260695,270,87.4,n,u,u,,,4.2,,0.7,Medium,Colourless,,,,,,,,,"Run:30, Riffle:70","Coarse gravel:5, Cobbles (64-257 mm):25, Boulders (> 257 mm):50, Bedrock:20","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y",Grass/tussock:100,Electric fishing - Backpack,Unknown,3,,,,,,125,,,,,,,Salmo trutta,Brown trout,,26,FALSE,FALSE,,37,187,,V1
15862,1121020,Three O'Clock Stream,,11/03/1993,13:00,Otago University,,Three O'clock Stream,Not Entered,Perennial,,743.16,Taieri R,1401266,4947945,-45.593617,170.452021,14260695,270,87.4,n,u,u,,,4.2,,0.7,Medium,Colourless,,,,,,,,,"Run:30, Riffle:70","Coarse gravel:5, Cobbles (64-257 mm):25, Boulders (> 257 mm):50, Bedrock:20","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y",Grass/tussock:100,Electric fishing - Backpack,Unknown,3,,,,,,125,,,,,,,Salmo trutta,Brown trout,,86,FALSE,FALSE,,65,121,,V1
15862,1121020,Three O'Clock Stream,,11/03/1993,13:00,Otago University,,Three O'clock Stream,Not Entered,Perennial,,743.16,Taieri R,1401266,4947945,-45.593617,170.452021,14260695,270,87.4,n,u,u,,,4.2,,0.7,Medium,Colourless,,,,,,,,,"Run:30, Riffle:70","Coarse gravel:5, Cobbles (64-257 mm):25, Boulders (> 257 mm):50, Bedrock:20","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y",Grass/tussock:100,Electric fishing - Backpack,Unknown,3,,,,,,125,,,,,,,Galaxias depressiceps,Flathead galaxias,,96,FALSE,FALSE,,48,111,,V1
15863,1121020,Three O'Clock Stream,,4/06/1993,13:30,Otago University,,Three O'clock Stream,Not Entered,Perennial,,743.16,Taieri R,1401266,4947945,-45.593617,170.452021,14260695,270,87.4,n,u,u,,,4.2,,0.7,Medium,Colourless,,,,,,,,,"Run:30, Riffle:70","Coarse gravel:5, Cobbles (64-257 mm):25, Boulders (> 257 mm):50, Bedrock:20","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y",Grass/tussock:100,Electric fishing - Backpack,Unknown,3,,,,,,125,,,,,,,Galaxias depressiceps,Flathead galaxias,,106,FALSE,FALSE,,53,120,,V1
15863,1121020,Three O'Clock Stream,,4/06/1993,13:30,Otago University,,Three O'clock Stream,Not Entered,Perennial,,743.16,Taieri R,1401266,4947945,-45.593617,170.452021,14260695,270,87.4,n,u,u,,,4.2,,0.7,Medium,Colourless,,,,,,,,,"Run:30, Riffle:70","Coarse gravel:5, Cobbles (64-257 mm):25, Boulders (> 257 mm):50, Bedrock:20","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y",Grass/tussock:100,Electric fishing - Backpack,Unknown,3,,,,,,125,,,,,,,Salmo trutta,Brown trout,,27,FALSE,FALSE,,81,240,,V1
15870,1121027,Healy Creek,,29/04/1994,15:45,Otago University,,Healy Creek,Not Entered,Perennial,,743.648,Taieri R,1389491,5016843,-44.970648,170.330449,14215628,700,194.7,n,u,u,,,2.5,,0.6,Medium,Colourless,,,,,,,,,"Pool:34, Riffle:66","Sand (1-2 mm):2, Fine gravel:8, Coarse gravel:15, Cobbles (64-257 mm):40, Boulders (> 257 mm):30, Bedrock:5","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y","Scrub:25, Grass/tussock:75",Electric fishing - Backpack,Unknown,3,,,,,,85,,,,,,,Galaxias depressiceps,Flathead galaxias,,91,FALSE,FALSE,,54,88,,V1
15871,1121020,Three O'Clock Stream,,8/09/1993,13:30,Otago University,,Three O'clock Stream,Not Entered,Perennial,,743.16,Taieri R,1401266,4947945,-45.593617,170.452021,14260695,270,87.4,n,u,u,,,4.2,,0.7,Medium,Colourless,,,,,,,,,"Run:30, Riffle:70","Coarse gravel:5, Cobbles (64-257 mm):25, Boulders (> 257 mm):50, Bedrock:20","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y",Grass/tussock:100,Electric fishing - Backpack,Unknown,3,,,,,,125,,,,,,,Salmo trutta,Brown trout,,17,FALSE,FALSE,,86,150,,V1
15871,1121020,Three O'Clock Stream,,8/09/1993,13:30,Otago University,,Three O'clock Stream,Not Entered,Perennial,,743.16,Taieri R,1401266,4947945,-45.593617,170.452021,14260695,270,87.4,n,u,u,,,4.2,,0.7,Medium,Colourless,,,,,,,,,"Run:30, Riffle:70","Coarse gravel:5, Cobbles (64-257 mm):25, Boulders (> 257 mm):50, Bedrock:20","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y",Grass/tussock:100,Electric fishing - Backpack,Unknown,3,,,,,,125,,,,,,,Galaxias depressiceps,Flathead galaxias,,111,FALSE,FALSE,,53,106,,V1
15872,1121020,Three O'Clock Stream,,3/02/1994,13:30,Otago University,,Three O'clock Stream,Not Entered,Perennial,,743.16,Taieri R,1401266,4947945,-45.593617,170.452021,14260695,270,87.4,n,u,u,,,4.2,,0.7,Medium,Colourless,,,,,,,,,"Run:30, Riffle:70","Coarse gravel:5, Cobbles (64-257 mm):25, Boulders (> 257 mm):50, Bedrock:20","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y",Grass/tussock:100,Electric fishing - Backpack,Unknown,3,,,,,,125,,,,,,,Galaxias depressiceps,Flathead galaxias,,105,FALSE,FALSE,,46,109,,V1
15872,1121020,Three O'Clock Stream,,3/02/1994,13:30,Otago University,,Three O'clock Stream,Not Entered,Perennial,,743.16,Taieri R,1401266,4947945,-45.593617,170.452021,14260695,270,87.4,n,u,u,,,4.2,,0.7,Medium,Colourless,,,,,,,,,"Run:30, Riffle:70","Coarse gravel:5, Cobbles (64-257 mm):25, Boulders (> 257 mm):50, Bedrock:20","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y",Grass/tussock:100,Electric fishing - Backpack,Unknown,3,,,,,,125,,,,,,,Gobiomorphus breviceps,Upland bully,,1,FALSE,FALSE,,53,,,V1
15872,1121020,Three O'Clock Stream,,3/02/1994,13:30,Otago University,,Three O'clock Stream,Not Entered,Perennial,,743.16,Taieri R,1401266,4947945,-45.593617,170.452021,14260695,270,87.4,n,u,u,,,4.2,,0.7,Medium,Colourless,,,,,,,,,"Run:30, Riffle:70","Coarse gravel:5, Cobbles (64-257 mm):25, Boulders (> 257 mm):50, Bedrock:20","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y",Grass/tussock:100,Electric fishing - Backpack,Unknown,3,,,,,,125,,,,,,,Salmo trutta,Brown trout,,60,FALSE,FALSE,,52,180,,V1
15873,1121020,Three O'Clock Stream,,10/05/1994,13:45,Otago University,,Three O'clock Stream,Not Entered,Perennial,,743.16,Taieri R,1401266,4947945,-45.593617,170.452021,14260695,270,87.4,n,u,u,,,4.2,,0.7,Medium,Colourless,,,,,,,,,"Run:30, Riffle:70","Coarse gravel:5, Cobbles (64-257 mm):25, Boulders (> 257 mm):50, Bedrock:20","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y",Grass/tussock:100,Electric fishing - Backpack,Unknown,3,,,,,,125,,,,,,,Salmo trutta,Brown trout,,32,FALSE,FALSE,,73,239,,V1
15873,1121020,Three O'Clock Stream,,10/05/1994,13:45,Otago University,,Three O'clock Stream,Not Entered,Perennial,,743.16,Taieri R,1401266,4947945,-45.593617,170.452021,14260695,270,87.4,n,u,u,,,4.2,,0.7,Medium,Colourless,,,,,,,,,"Run:30, Riffle:70","Coarse gravel:5, Cobbles (64-257 mm):25, Boulders (> 257 mm):50, Bedrock:20","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y",Grass/tussock:100,Electric fishing - Backpack,Unknown,3,,,,,,125,,,,,,,Galaxias depressiceps,Flathead galaxias,,59,FALSE,FALSE,,56,107,,V1
15874,1121020,Three O'Clock Stream,,6/12/1994,13:30,Otago University,,Three O'clock Stream,Not Entered,Perennial,,743.16,Taieri R,1401266,4947945,-45.593617,170.452021,14260695,270,87.4,n,u,u,,,4.2,,0.7,Medium,Colourless,,,,,,,,,"Run:30, Riffle:70","Coarse gravel:5, Cobbles (64-257 mm):25, Boulders (> 257 mm):50, Bedrock:20","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y",Grass/tussock:100,Electric fishing - Backpack,Unknown,5,,,,,,125,,,,,,,Salmo trutta,Brown trout,,148,FALSE,FALSE,,64,109,,V1
