nzffdRecordNumber,Fragment number,Fragment name,institutionRecordNumber,eventDate,eventTime,institution,samplingPurpose,waterBody,waterBodyType,waterPermanence,site,catchmentNumber,catchmentName,eastingNZTM,northingNZTM,decimalLongitude,decimalLatitude,recSegment,minimumElevation,distanceOcean,siteTidal,siteLandlocked,downstreamBarrier,eventLocationRemarks,siteReachLength,siteAverageWidth,minimumSampledDepth,maximumSampledDepth,waterLevel,waterColour,waterClarity,clarityMethod,waterTemperature,waterConductivity,waterDissolvedOxygenPercent,waterDissolvedOxygenPPM,waterPH,waterSalinity,habitatFlowPercent,habitatSubstratePercent,habitatInstreamCoverPresent,habitatRiparianVegPercent,samplingMethod,samplingProtocol,EfmNumberOfPasses,EfmVoltage,EfmPulseRate,EfmPulseRateWidth,EfmAnodeSize,EfmMinutes,EfmArea,NetsTrapsTotalNumber,NetsTrapsBaited,NetsTrapsMeshSize,NetsTrapsDayNight,NetsTrapsAverageSetTime,ObservationArea,taxonName,taxonCommonName,taxonRemarks,totalCount,present,soughtNotDetected,occurrenceRemarks,minLength,maxLength,indLengths,dataVersion
837,1181168,Lake Thomas,,12/03/1966,day,NIWA,,Lake Thomas,Not Entered,Perennial,,797.422,Waiau R,1204902,4951983,-45.473708,167.945109,15257630,490,130.6,n,u,u,SC.,,,,,Unknown,,,,13.6,,,,,,Still:100,,,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Paranephrops,Koura,,,TRUE,FALSE,,,,,V1
837,1181168,Lake Thomas,,12/03/1966,day,NIWA,,Lake Thomas,Not Entered,Perennial,,797.422,Waiau R,1204902,4951983,-45.473708,167.945109,15257630,490,130.6,n,u,u,SC.,,,,,Unknown,,,,13.6,,,,,,Still:100,,,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Retropinna retropinna,Common smelt,,15,FALSE,FALSE,,,,,V1
837,1181168,Lake Thomas,,12/03/1966,day,NIWA,,Lake Thomas,Not Entered,Perennial,,797.422,Waiau R,1204902,4951983,-45.473708,167.945109,15257630,490,130.6,n,u,u,SC.,,,,,Unknown,,,,13.6,,,,,,Still:100,,,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Salmo trutta,Brown trout,reported to be present.,,FALSE,FALSE,,,,,V1
851,1181132,Morley Stream,,26/01/1964,day,Unknown Institution,,Morley Stream tributary,Not Entered,Perennial,,797.179,Waiau R,1205176,4905108,-45.894123,167.910535,15289564,330,71.6,n,u,u,MR?,,,,,Unknown,,,,,,,,,,,,,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Galaxias,Unidentified galaxiid,,,FALSE,FALSE,,,,,V1
851,1181132,Morley Stream,,26/01/1964,day,Unknown Institution,,Morley Stream tributary,Not Entered,Perennial,,797.179,Waiau R,1205176,4905108,-45.894123,167.910535,15289564,330,71.6,n,u,u,MR?,,,,,Unknown,,,,,,,,,,,,,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Paranephrops,Koura,,,TRUE,FALSE,,,,,V1
1579,1181035,Oteramika Stream,,20/10/1983,15:00,Fish and Game Southland,,Oteramika Creek tributary,Not Entered,Perennial,,775.08,Mataura R,1274766,4854380,-46.385857,168.770083,15314855,15,31.2,n,u,u,CV.,110,2,,1,Medium,,,,12.5,,,,6.3,,Run:100,"Mud:20, Fine gravel:40, Coarse gravel:40",,,Electric fishing - Type unknown,Unknown,1,,,,,,220,,,,,,,Galaxias,Unidentified galaxiid,,2,FALSE,FALSE,,,,,V1
1579,1181035,Oteramika Stream,,20/10/1983,15:00,Fish and Game Southland,,Oteramika Creek tributary,Not Entered,Perennial,,775.08,Mataura R,1274766,4854380,-46.385857,168.770083,15314855,15,31.2,n,u,u,CV.,110,2,,1,Medium,,,,12.5,,,,6.3,,Run:100,"Mud:20, Fine gravel:40, Coarse gravel:40",,,Electric fishing - Type unknown,Unknown,1,,,,,,220,,,,,,,Salmo trutta,Brown trout,,2,FALSE,FALSE,,,,,V1
1579,1181035,Oteramika Stream,,20/10/1983,15:00,Fish and Game Southland,,Oteramika Creek tributary,Not Entered,Perennial,,775.08,Mataura R,1274766,4854380,-46.385857,168.770083,15314855,15,31.2,n,u,u,CV.,110,2,,1,Medium,,,,12.5,,,,6.3,,Run:100,"Mud:20, Fine gravel:40, Coarse gravel:40",,,Electric fishing - Type unknown,Unknown,1,,,,,,220,,,,,,,Gobiomorphus cotidianus,Common bully,,,TRUE,FALSE,,,,,V1
1583,1181110,Hillpoint Stream,,21/12/1983,15:45,Fish and Game Southland,,Hillpoint Stream,Not Entered,Perennial,,789.25,Aparima R,1222617,4896826,-45.978177,168.128003,15292900,130,66.9,n,u,u,CV.,105,3,,1.5,Medium,Colourless,,,16,,,,9.5,,"Pool:50, Run:25, Riffle:25","Mud:10, Fine gravel:45, Coarse gravel:45",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,20,FALSE,FALSE,,,,,V1
1583,1181110,Hillpoint Stream,,21/12/1983,15:45,Fish and Game Southland,,Hillpoint Stream,Not Entered,Perennial,,789.25,Aparima R,1222617,4896826,-45.978177,168.128003,15292900,130,66.9,n,u,u,CV.,105,3,,1.5,Medium,Colourless,,,16,,,,9.5,,"Pool:50, Run:25, Riffle:25","Mud:10, Fine gravel:45, Coarse gravel:45",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Salmo trutta,Brown trout,,2,FALSE,FALSE,,497,582,,V1
1583,1181110,Hillpoint Stream,,21/12/1983,15:45,Fish and Game Southland,,Hillpoint Stream,Not Entered,Perennial,,789.25,Aparima R,1222617,4896826,-45.978177,168.128003,15292900,130,66.9,n,u,u,CV.,105,3,,1.5,Medium,Colourless,,,16,,,,9.5,,"Pool:50, Run:25, Riffle:25","Mud:10, Fine gravel:45, Coarse gravel:45",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Gobiomorphus breviceps,Upland bully,,2,FALSE,FALSE,,,,,V1
1591,1181103,Gorge Burn,,11/03/1985,14:00,Fish and Game Southland,,Gorge Burn,Not Entered,Perennial,,786.96,Oreti R,1228011,4972343,-45.30376,168.255051,15243901,650,193.1,n,u,u,CV.,15,,,,Unknown,Colourless,,,,,,,,,"Run:40, Riffle:60","Fine gravel:25, Coarse gravel:25, Boulders (> 257 mm):50",,,Electric fishing - Type unknown,Unknown,0,,,,,,,,,,,,,Galaxias brevipinnis,Koaro,,,FALSE,FALSE,,,,,V1
1591,1181103,Gorge Burn,,11/03/1985,14:00,Fish and Game Southland,,Gorge Burn,Not Entered,Perennial,,786.96,Oreti R,1228011,4972343,-45.30376,168.255051,15243901,650,193.1,n,u,u,CV.,15,,,,Unknown,Colourless,,,,,,,,,"Run:40, Riffle:60","Fine gravel:25, Coarse gravel:25, Boulders (> 257 mm):50",,,Electric fishing - Type unknown,Unknown,0,,,,,,,,,,,,,Galaxias,Unidentified galaxiid,,,FALSE,FALSE,,,,,V1
1591,1181103,Gorge Burn,,11/03/1985,14:00,Fish and Game Southland,,Gorge Burn,Not Entered,Perennial,,786.96,Oreti R,1228011,4972343,-45.30376,168.255051,15243901,650,193.1,n,u,u,CV.,15,,,,Unknown,Colourless,,,,,,,,,"Run:40, Riffle:60","Fine gravel:25, Coarse gravel:25, Boulders (> 257 mm):50",,,Electric fishing - Type unknown,Unknown,0,,,,,,,,,,,,,Galaxias paucispondylus,Alpine galaxias,,,FALSE,FALSE,,,,,V1
2210,1181047,Ota Creek,,20/02/1996,11:20,NIWA,,Unnamed pond,Not Entered,Perennial,,775.24,Mataura R,1277747,4864797,-46.293783,168.815898,0,35,51.6,n,u,u,,,,,,Medium,,,,,,,,,,Still:100,,,,Fyke net - Fyke net including minifykes,Unknown,,,,,,,,3,,,,,,Perca fluviatilis,Perch,,,TRUE,FALSE,,,,,V1
2210,1181047,Ota Creek,,20/02/1996,11:20,NIWA,,Unnamed pond,Not Entered,Perennial,,775.24,Mataura R,1277747,4864797,-46.293783,168.815898,0,35,51.6,n,u,u,,,,,,Medium,,,,,,,,,,Still:100,,,,Fyke net - Fyke net including minifykes,Unknown,,,,,,,,3,,,,,,Galaxias argenteus,Giant kokopu,,6,FALSE,FALSE,,,,,V1
2212,1181047,Ota Creek,,20/02/1996,11:10,NIWA,,Ota Creek,Not Entered,Perennial,,775.24,Mataura R,1277946,4865097,-46.291185,168.81868,15311457,35,51.2,n,u,u,,,2,,,Medium,Tea coloured or brown,,,,,,,,,,,,"Scrub:40, Grass/tussock:60",Fyke net - Fyke net including minifykes,Unknown,,,,,,,,,,,,,,Galaxias argenteus,Giant kokopu,,1,FALSE,FALSE,,,,,V1
2212,1181047,Ota Creek,,20/02/1996,11:10,NIWA,,Ota Creek,Not Entered,Perennial,,775.24,Mataura R,1277946,4865097,-46.291185,168.81868,15311457,35,51.2,n,u,u,,,2,,,Medium,Tea coloured or brown,,,,,,,,,,,,"Scrub:40, Grass/tussock:60",Fyke net - Fyke net including minifykes,Unknown,,,,,,,,,,,,,,Perca fluviatilis,Perch,,1,FALSE,FALSE,,,,,V1
2212,1181047,Ota Creek,,20/02/1996,11:10,NIWA,,Ota Creek,Not Entered,Perennial,,775.24,Mataura R,1277946,4865097,-46.291185,168.81868,15311457,35,51.2,n,u,u,,,2,,,Medium,Tea coloured or brown,,,,,,,,,,,,"Scrub:40, Grass/tussock:60",Fyke net - Fyke net including minifykes,Unknown,,,,,,,,,,,,,,Anguilla australis,Shortfin eel,,,TRUE,FALSE,,,,,V1
2212,1181047,Ota Creek,,20/02/1996,11:10,NIWA,,Ota Creek,Not Entered,Perennial,,775.24,Mataura R,1277946,4865097,-46.291185,168.81868,15311457,35,51.2,n,u,u,,,2,,,Medium,Tea coloured or brown,,,,,,,,,,,,"Scrub:40, Grass/tussock:60",Fyke net - Fyke net including minifykes,Unknown,,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,,TRUE,FALSE,,,,,V1
2213,1181047,Ota Creek,,20/02/1996,12:40,NIWA,,Ota Creek,Not Entered,Perennial,,775.24,Mataura R,1277046,4865096,-46.290766,168.807026,15311255,35,52.5,n,u,u,,,,,,Medium,,,,,,,,,,,Mud:100,"Macrophytes-algae:y, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n",Grass/tussock:100,Electric fishing - combination of nets and electric fishing,Unknown,,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,,TRUE,FALSE,,,,,V1
2213,1181047,Ota Creek,,20/02/1996,12:40,NIWA,,Ota Creek,Not Entered,Perennial,,775.24,Mataura R,1277046,4865096,-46.290766,168.807026,15311255,35,52.5,n,u,u,,,,,,Medium,,,,,,,,,,,Mud:100,"Macrophytes-algae:y, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n",Grass/tussock:100,Electric fishing - combination of nets and electric fishing,Unknown,,,,,,,,,,,,,,Galaxias gollumoides,Gollum galaxias,,,TRUE,FALSE,,,,,V1
2213,1181047,Ota Creek,,20/02/1996,12:40,NIWA,,Ota Creek,Not Entered,Perennial,,775.24,Mataura R,1277046,4865096,-46.290766,168.807026,15311255,35,52.5,n,u,u,,,,,,Medium,,,,,,,,,,,Mud:100,"Macrophytes-algae:y, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n",Grass/tussock:100,Electric fishing - combination of nets and electric fishing,Unknown,,,,,,,,,,,,,,Galaxias argenteus,Giant kokopu,,6,FALSE,FALSE,,,,,V1
2215,1181045,Mataura River tributary 3,,25/02/1996,day,NIWA,,Mataura River,Not Entered,Perennial,,775,Mataura R,1279058,4860095,-46.336609,168.829664,15313103,20,42.2,n,u,u,,,,,,Medium,Tea coloured or brown,,,,,,,,,"Run:80, Riffle:20","Sand (1-2 mm):10, Coarse gravel:20, Cobbles (64-257 mm):70","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n","Exposed bed:20, Grass/tussock:80",Electric fishing - Backpack,Unknown,1,,,,,,,,,,,,,Cheimarrichthys fosteri,Torrentfish,,2,FALSE,FALSE,,,,,V1
2215,1181045,Mataura River tributary 3,,25/02/1996,day,NIWA,,Mataura River,Not Entered,Perennial,,775,Mataura R,1279058,4860095,-46.336609,168.829664,15313103,20,42.2,n,u,u,,,,,,Medium,Tea coloured or brown,,,,,,,,,"Run:80, Riffle:20","Sand (1-2 mm):10, Coarse gravel:20, Cobbles (64-257 mm):70","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n","Exposed bed:20, Grass/tussock:80",Electric fishing - Backpack,Unknown,1,,,,,,,,,,,,,Salmo trutta,Brown trout,,2,FALSE,FALSE,,,,,V1
2215,1181045,Mataura River tributary 3,,25/02/1996,day,NIWA,,Mataura River,Not Entered,Perennial,,775,Mataura R,1279058,4860095,-46.336609,168.829664,15313103,20,42.2,n,u,u,,,,,,Medium,Tea coloured or brown,,,,,,,,,"Run:80, Riffle:20","Sand (1-2 mm):10, Coarse gravel:20, Cobbles (64-257 mm):70","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n","Exposed bed:20, Grass/tussock:80",Electric fishing - Backpack,Unknown,1,,,,,,,,,,,,,Galaxias gollumoides,Gollum galaxias,,2,FALSE,FALSE,,,,,V1
2215,1181045,Mataura River tributary 3,,25/02/1996,day,NIWA,,Mataura River,Not Entered,Perennial,,775,Mataura R,1279058,4860095,-46.336609,168.829664,15313103,20,42.2,n,u,u,,,,,,Medium,Tea coloured or brown,,,,,,,,,"Run:80, Riffle:20","Sand (1-2 mm):10, Coarse gravel:20, Cobbles (64-257 mm):70","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n","Exposed bed:20, Grass/tussock:80",Electric fishing - Backpack,Unknown,1,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,,TRUE,FALSE,,,,,V1
2215,1181045,Mataura River tributary 3,,25/02/1996,day,NIWA,,Mataura River,Not Entered,Perennial,,775,Mataura R,1279058,4860095,-46.336609,168.829664,15313103,20,42.2,n,u,u,,,,,,Medium,Tea coloured or brown,,,,,,,,,"Run:80, Riffle:20","Sand (1-2 mm):10, Coarse gravel:20, Cobbles (64-257 mm):70","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n","Exposed bed:20, Grass/tussock:80",Electric fishing - Backpack,Unknown,1,,,,,,,,,,,,,Gobiomorphus breviceps,Upland bully,,,TRUE,FALSE,,,,,V1
2216,1181035,Oteramika Stream,,25/02/1996,day,NIWA,,Oteramika Creek tributary,Not Entered,Perennial,,775.08,Mataura R,1274466,4854380,-46.385713,168.766192,15314855,15,31.1,n,u,u,,,3,,0.5,Medium,Colourless,,,13,,,,,,Run:100,"Fine gravel:20, Coarse gravel:80","Macrophytes-algae:y, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n","Exposed bed:30, Grass/tussock:70",Electric fishing - Backpack,Unknown,1,,,,,,70,,,,,,,Galaxias gollumoides,Gollum galaxias,,,TRUE,FALSE,,,,,V1
2217,1181036,Mataura River tributary 2,,20/02/1996,16:00,NIWA,,Mataura River,Not Entered,Perennial,,775,Mataura R,1275767,4854583,-46.384516,168.783206,15314939,10,31.7,n,u,u,,,,,,Medium,Tea coloured or brown,,,,,,,,,Run:100,"Coarse gravel:50, Cobbles (64-257 mm):50","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n",Exposed bed:100,Electric fishing - Backpack,Unknown,1,,,,,,200,,,,,,,Gobiomorphus breviceps,Upland bully,,,TRUE,FALSE,,,,,V1
2217,1181036,Mataura River tributary 2,,20/02/1996,16:00,NIWA,,Mataura River,Not Entered,Perennial,,775,Mataura R,1275767,4854583,-46.384516,168.783206,15314939,10,31.7,n,u,u,,,,,,Medium,Tea coloured or brown,,,,,,,,,Run:100,"Coarse gravel:50, Cobbles (64-257 mm):50","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n",Exposed bed:100,Electric fishing - Backpack,Unknown,1,,,,,,200,,,,,,,Anguilla dieffenbachii,Longfin eel,,,FALSE,FALSE,,,200,,V1
2217,1181036,Mataura River tributary 2,,20/02/1996,16:00,NIWA,,Mataura River,Not Entered,Perennial,,775,Mataura R,1275767,4854583,-46.384516,168.783206,15314939,10,31.7,n,u,u,,,,,,Medium,Tea coloured or brown,,,,,,,,,Run:100,"Coarse gravel:50, Cobbles (64-257 mm):50","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n",Exposed bed:100,Electric fishing - Backpack,Unknown,1,,,,,,200,,,,,,,Galaxias gollumoides,Gollum galaxias,,1,FALSE,FALSE,,,,,V1
2219,1181034,Mataura River tributary 1,,20/02/1996,17:30,NIWA,,Mataura River,Not Entered,Perennial,,775,Mataura R,1272883,4846268,-46.457753,168.739984,15317186,8,21.6,n,u,u,,,,,,Medium,Tea coloured or brown,,,,,,,,,,"Coarse gravel:70, Cobbles (64-257 mm):30",,Exposed bed:100,Electric fishing - Backpack,Unknown,1,,,,,,150,,,,,,,Anguilla dieffenbachii,Longfin eel,,3,FALSE,FALSE,,,,,V1
2219,1181034,Mataura River tributary 1,,20/02/1996,17:30,NIWA,,Mataura River,Not Entered,Perennial,,775,Mataura R,1272883,4846268,-46.457753,168.739984,15317186,8,21.6,n,u,u,,,,,,Medium,Tea coloured or brown,,,,,,,,,,"Coarse gravel:70, Cobbles (64-257 mm):30",,Exposed bed:100,Electric fishing - Backpack,Unknown,1,,,,,,150,,,,,,,Salmo trutta,Brown trout,,2,FALSE,FALSE,,,,,V1
2219,1181034,Mataura River tributary 1,,20/02/1996,17:30,NIWA,,Mataura River,Not Entered,Perennial,,775,Mataura R,1272883,4846268,-46.457753,168.739984,15317186,8,21.6,n,u,u,,,,,,Medium,Tea coloured or brown,,,,,,,,,,"Coarse gravel:70, Cobbles (64-257 mm):30",,Exposed bed:100,Electric fishing - Backpack,Unknown,1,,,,,,150,,,,,,,Cheimarrichthys fosteri,Torrentfish,,2,FALSE,FALSE,,,,,V1
2219,1181034,Mataura River tributary 1,,20/02/1996,17:30,NIWA,,Mataura River,Not Entered,Perennial,,775,Mataura R,1272883,4846268,-46.457753,168.739984,15317186,8,21.6,n,u,u,,,,,,Medium,Tea coloured or brown,,,,,,,,,,"Coarse gravel:70, Cobbles (64-257 mm):30",,Exposed bed:100,Electric fishing - Backpack,Unknown,1,,,,,,150,,,,,,,Galaxias gollumoides,Gollum galaxias,,1,FALSE,FALSE,,,,,V1
2219,1181034,Mataura River tributary 1,,20/02/1996,17:30,NIWA,,Mataura River,Not Entered,Perennial,,775,Mataura R,1272883,4846268,-46.457753,168.739984,15317186,8,21.6,n,u,u,,,,,,Medium,Tea coloured or brown,,,,,,,,,,"Coarse gravel:70, Cobbles (64-257 mm):30",,Exposed bed:100,Electric fishing - Backpack,Unknown,1,,,,,,150,,,,,,,Gobiomorphus cotidianus,Common bully,,1,FALSE,FALSE,,,,,V1
2220,1181035,Oteramika Stream,,21/02/1996,9:00,NIWA,,Oteramika Creek,Not Entered,Perennial,,775.08,Mataura R,1273563,4855479,-46.375415,168.755246,15314528,20,33,n,u,u,,,3,,0.5,Medium,,,,,,,,,,Run:100,"Mud:80, Fine gravel:20","Macrophytes-algae:y, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n",Exposed bed:100,Electric fishing - Backpack,Unknown,1,,,,,,120,,,,,,,Anguilla dieffenbachii,Longfin eel,,2,FALSE,FALSE,,450,600,,V1
2220,1181035,Oteramika Stream,,21/02/1996,9:00,NIWA,,Oteramika Creek,Not Entered,Perennial,,775.08,Mataura R,1273563,4855479,-46.375415,168.755246,15314528,20,33,n,u,u,,,3,,0.5,Medium,,,,,,,,,,Run:100,"Mud:80, Fine gravel:20","Macrophytes-algae:y, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n",Exposed bed:100,Electric fishing - Backpack,Unknown,1,,,,,,120,,,,,,,Gobiomorphus breviceps,Upland bully,,1,FALSE,FALSE,,30,,,V1
2221,1181035,Oteramika Stream,,21/02/1996,9:30,NIWA,,Oteramika Creek,Not Entered,Perennial,,775.08,Mataura R,1273665,4854478,-46.384448,168.755872,15314528,20,31.1,n,u,u,,,3,,0.4,Medium,Colourless,,,,,,,,,"Run:90, Riffle:10","Sand (1-2 mm):20, Fine gravel:40, Coarse gravel:40","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:n","Other:50, Exposed bed:50",Electric fishing - Backpack,Unknown,1,,,,,,300,,,,,,,Salmo trutta,Brown trout,,1,FALSE,FALSE,,,,,V1
2221,1181035,Oteramika Stream,,21/02/1996,9:30,NIWA,,Oteramika Creek,Not Entered,Perennial,,775.08,Mataura R,1273665,4854478,-46.384448,168.755872,15314528,20,31.1,n,u,u,,,3,,0.4,Medium,Colourless,,,,,,,,,"Run:90, Riffle:10","Sand (1-2 mm):20, Fine gravel:40, Coarse gravel:40","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:n","Other:50, Exposed bed:50",Electric fishing - Backpack,Unknown,1,,,,,,300,,,,,,,Anguilla dieffenbachii,Longfin eel,,,TRUE,FALSE,,,,,V1
2221,1181035,Oteramika Stream,,21/02/1996,9:30,NIWA,,Oteramika Creek,Not Entered,Perennial,,775.08,Mataura R,1273665,4854478,-46.384448,168.755872,15314528,20,31.1,n,u,u,,,3,,0.4,Medium,Colourless,,,,,,,,,"Run:90, Riffle:10","Sand (1-2 mm):20, Fine gravel:40, Coarse gravel:40","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:n","Other:50, Exposed bed:50",Electric fishing - Backpack,Unknown,1,,,,,,300,,,,,,,Galaxias gollumoides,Gollum galaxias,,,TRUE,FALSE,,,,,V1
2222,1181035,Oteramika Stream,,21/02/1996,10:00,NIWA,,Oteramika Creek tributary,Not Entered,Perennial,,775.08,Mataura R,1273468,4853076,-46.396936,168.752339,15315223,20,29.8,n,u,u,,,1.5,,0.5,Medium,Colourless,,,9,,,,,,"Run:50, Riffle:50","Fine gravel:70, Coarse gravel:30",,"Exposed bed:50, Grass/tussock:50",Electric fishing - Backpack,Unknown,1,,,,,,40,,,,,,,Galaxias gollumoides,Gollum galaxias,,,TRUE,FALSE,,,,,V1
2222,1181035,Oteramika Stream,,21/02/1996,10:00,NIWA,,Oteramika Creek tributary,Not Entered,Perennial,,775.08,Mataura R,1273468,4853076,-46.396936,168.752339,15315223,20,29.8,n,u,u,,,1.5,,0.5,Medium,Colourless,,,9,,,,,,"Run:50, Riffle:50","Fine gravel:70, Coarse gravel:30",,"Exposed bed:50, Grass/tussock:50",Electric fishing - Backpack,Unknown,1,,,,,,40,,,,,,,Gobiomorphus breviceps,Upland bully,,2,FALSE,FALSE,,,,,V1
2222,1181035,Oteramika Stream,,21/02/1996,10:00,NIWA,,Oteramika Creek tributary,Not Entered,Perennial,,775.08,Mataura R,1273468,4853076,-46.396936,168.752339,15315223,20,29.8,n,u,u,,,1.5,,0.5,Medium,Colourless,,,9,,,,,,"Run:50, Riffle:50","Fine gravel:70, Coarse gravel:30",,"Exposed bed:50, Grass/tussock:50",Electric fishing - Backpack,Unknown,1,,,,,,40,,,,,,,Anguilla dieffenbachii,Longfin eel,,1,FALSE,FALSE,,,,,V1
2222,1181035,Oteramika Stream,,21/02/1996,10:00,NIWA,,Oteramika Creek tributary,Not Entered,Perennial,,775.08,Mataura R,1273468,4853076,-46.396936,168.752339,15315223,20,29.8,n,u,u,,,1.5,,0.5,Medium,Colourless,,,9,,,,,,"Run:50, Riffle:50","Fine gravel:70, Coarse gravel:30",,"Exposed bed:50, Grass/tussock:50",Electric fishing - Backpack,Unknown,1,,,,,,40,,,,,,,Salmo trutta,Brown trout,,4,FALSE,FALSE,,,,,V1
2223,1181035,Oteramika Stream,,21/02/1996,10:30,NIWA,,Oteramika Creek,Not Entered,Perennial,,775.08,Mataura R,1273969,4852777,-46.399861,168.75863,15315513,18,29.3,n,u,u,,,4,,0.4,Medium,,,,10,,,,,,Riffle:100,"Fine gravel:50, Coarse gravel:50","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:n","Other:20, Exposed bed:80",Electric fishing - Backpack,Unknown,1,,,,,,80,,,,,,,Salmo trutta,Brown trout,,5,FALSE,FALSE,,,,,V1
2223,1181035,Oteramika Stream,,21/02/1996,10:30,NIWA,,Oteramika Creek,Not Entered,Perennial,,775.08,Mataura R,1273969,4852777,-46.399861,168.75863,15315513,18,29.3,n,u,u,,,4,,0.4,Medium,,,,10,,,,,,Riffle:100,"Fine gravel:50, Coarse gravel:50","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:n","Other:20, Exposed bed:80",Electric fishing - Backpack,Unknown,1,,,,,,80,,,,,,,Gobiomorphus breviceps,Upland bully,,,TRUE,FALSE,,,,,V1
2223,1181035,Oteramika Stream,,21/02/1996,10:30,NIWA,,Oteramika Creek,Not Entered,Perennial,,775.08,Mataura R,1273969,4852777,-46.399861,168.75863,15315513,18,29.3,n,u,u,,,4,,0.4,Medium,,,,10,,,,,,Riffle:100,"Fine gravel:50, Coarse gravel:50","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:n","Other:20, Exposed bed:80",Electric fishing - Backpack,Unknown,1,,,,,,80,,,,,,,Galaxias gollumoides,Gollum galaxias,,,TRUE,FALSE,,,,,V1
2225,1181037,Mokoreta River tributary 1,,21/02/1996,12:00,NIWA,,Mokoreta River tributary,Not Entered,Perennial,,775.13,Mataura R,1280464,4857796,-46.35791,168.846319,15313990,20,39.5,n,u,u,,,1,,0.5,Medium,Tea coloured or brown,,,,,,,,,"Run:50, Riffle:50","Sand (1-2 mm):10, Fine gravel:20, Coarse gravel:50, Cobbles (64-257 mm):10, Boulders (> 257 mm):10","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:n",Exotic forest:100,Electric fishing - Backpack,Unknown,1,,,,,,60,,,,,,,Galaxias gollumoides,Gollum galaxias,,,TRUE,FALSE,,,,,V1
2225,1181037,Mokoreta River tributary 1,,21/02/1996,12:00,NIWA,,Mokoreta River tributary,Not Entered,Perennial,,775.13,Mataura R,1280464,4857796,-46.35791,168.846319,15313990,20,39.5,n,u,u,,,1,,0.5,Medium,Tea coloured or brown,,,,,,,,,"Run:50, Riffle:50","Sand (1-2 mm):10, Fine gravel:20, Coarse gravel:50, Cobbles (64-257 mm):10, Boulders (> 257 mm):10","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:n",Exotic forest:100,Electric fishing - Backpack,Unknown,1,,,,,,60,,,,,,,Salmo trutta,Brown trout,,1,FALSE,FALSE,,,,,V1
2225,1181037,Mokoreta River tributary 1,,21/02/1996,12:00,NIWA,,Mokoreta River tributary,Not Entered,Perennial,,775.13,Mataura R,1280464,4857796,-46.35791,168.846319,15313990,20,39.5,n,u,u,,,1,,0.5,Medium,Tea coloured or brown,,,,,,,,,"Run:50, Riffle:50","Sand (1-2 mm):10, Fine gravel:20, Coarse gravel:50, Cobbles (64-257 mm):10, Boulders (> 257 mm):10","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:n",Exotic forest:100,Electric fishing - Backpack,Unknown,1,,,,,,60,,,,,,,Gobiomorphus huttoni,Redfin bully,,1,FALSE,FALSE,,,50,,V1
