Card,Month,Year,Catchment name,Fragment number,Fragment name,Catch No,Time,Locality,Observer,Altitude,Distance,Organisation,Map no,Easting,Northing,REC number,Fishing method,Passes,Length fished,Area fished
22773,9,2006,Orowaiti River,1481121,Unnamed wetland Orowaiti River,933,night,Unnamed wetland,,115,13,docy,K29,2398017,5933995,0,gmt,,,8
22774,9,2006,Orowaiti River,1481121,Unnamed wetland Orowaiti River,933,night,Unnamed wetland,,115,14,docy,K29,2397814,5933855,0,gmt,,,8
22973,7,2006,Patea River,1481067,Ngaere Stream tributary 4,342.29,night,Ngaere Stream tributary,,230,130,docz,Q20,2628300,6199600,6009471,gmt,,,20
22974,7,2006,Waingongoro River,1481071,Waingongoro River tributary,350,night,Unnamed wetland,,220,46,docz,Q20,2626800,6196300,6010053,gmt,,,20
22975,7,2006,Mangaroa Stream,1481070,Unnamed wetland Mangaroa Stream,345,night,Unnamed wetland,,50,2,docz,Q21,2632000,6164500,0,gmt,,,20
23048,8,2006,Warea River,1481076,Warea Stream tributary,377,night,Unnamed wetland,,95,7,docz,P20,2582200,6218100,0,gmt,,,20
23049,8,2006,Patea River,1481066,Ngaere Stream tributary 3,342.29,night,Ngaere Stream tributary,,230,126,docz,Q20,2627900,6199200,6009365,gmt,,,20
23062,9,2006,Whanganui Inlet,1481126,Unnamed wetland Whanganui Inlet,973,900,Unnamed wetland,,15,4,docn,M25,2465900,6061700,0,gmt,,,10
23063,9,2006,Whanganui Inlet,1481126,Unnamed wetland Whanganui Inlet,973,900,Unnamed wetland,,15,4,docn,M25,2467966,6064148,0,gmt,,,4
23064,9,2006,Whanganui Inlet,1481126,Unnamed wetland Whanganui Inlet,973,,Unnamed wetland,,15,1,docn,M25,2468244,6063529,0,gmt,,,3
24124,9,2006,Taramakau River,1481109,Unnamed wetland Taramakau River 2,911,1000,Unnamed wetland,,30,14,docy,J32,2363318,5839960,0,ntc,,,18
29406,5,2006,Whanganui Inlet,1481126,Unnamed wetland Whanganui Inlet,973,900,Mangarakau Swamp,,10,1,docn,m25,2468245,6063529,10000347,gmt,,,3
105911,9,2006,Orowaiti River,1481121,Unnamed wetland Orowaiti River,933,,Unnamed wetland,,105,13,docy,K29,2398000,5933500,12011315,gmt,,,3
108955,8,2006,Ruamahanga River,1481020,Unnamed wetland Parkvale Stream tributary,292.251,,Parkvale Stream tributary,,106,89,docg,S26,2728765,6019515,9007241,tfu,,,12
108956,8,2006,Ruamahanga River,1481020,Unnamed wetland Parkvale Stream tributary,292.251,,Parkvale Stream tributary,,106,89,docg,S26,2728765,6019515,9007241,tfu,,,12
108957,8,2006,Ruamahanga River,1481020,Unnamed wetland Parkvale Stream tributary,292.251,,Parkvale Stream tributary,,100,89,docg,S26,2728395,6019524,9007534,tfu,,,12
108958,8,2006,Ruamahanga River,1481020,Unnamed wetland Parkvale Stream tributary,292.251,,Parkvale Stream tributary,,100,89,docg,S26,2728395,6019524,9007534,tfu,,,12
108959,9,2006,Ruamahanga River,1481020,Unnamed wetland Parkvale Stream tributary,292.251,,Parkvale Stream tributary,,100,89,docg,S26,2728329,6019625,9007534,tfu,,,12
108960,9,2006,Ruamahanga River,1481020,Unnamed wetland Parkvale Stream tributary,292.251,,Parkvale Stream tributary,,100,89,docg,S26,2728329,6019625,9007534,tfu,,,12
112038,9,2006,Paturau River,1481126,Unnamed wetland Whanganui Inlet,971, ,Unnamed wetland, ,47,6,docn,M25,2465901,6062366,10000394,tfu, , ,2
112039,9,2006,Paturau River,1481126,Unnamed wetland Whanganui Inlet,971, ,Unnamed wetland, ,14,5,docn,M25,2466023,6061855,10000406,tfu, , ,1
112040,9,2006,Paturau River,1481126,Unnamed wetland Whanganui Inlet,971, ,Unnamed wetland, ,14,5,docn,M25,2466110,6061962,10000406,tfu, , ,1
112042,9,2006,Paturau River,1481126,Unnamed wetland Whanganui Inlet,971, ,Unnamed wetland, ,14,5,docn,M25,2466090,6061946,10000406,tfu, , ,1
112043,9,2006,Paturau River,1481126,Unnamed wetland Whanganui Inlet,971,,Unnamed wetland,,5,8,docn,M25,2467565,6064048,10000347,tfu,,,1
112044,9,2006,Paturau River,1481126,Unnamed wetland Whanganui Inlet,973,,Unnamed wetland,,5,8,docn,M25,2468251,6063526,10000347,tfu,,,1
112047,9,2006,Paturau River,1481126,Unnamed wetland Whanganui Inlet,971, ,Unnamed wetland, ,5,8,docn,M25,2468294,6063924,10000347,tfu, , ,1
23100,8,2007,Ruamahanga River,1481002,Unnamed wetland Ruamahanga River 1,292.1,night,Unnamed wetland,,1,5,wnrc,R27,2687784,5980197,9016103,gmt,,,12
23352,9,2007,Ruamahanga River,1481002,Unnamed wetland Ruamahanga River 1,292, ,Unnamed wetland, ,1,4,wnrc,r28,2687537,5979774,0,gmt, , ,6
23353,9,2007,Ruamahanga River,1481002,Unnamed wetland Ruamahanga River 1,292,day,Unnamed wetland,,1,4,wnrc,R28,2687610,5979961,0,gmt,,,3
24086,8,2007,Taramakau River,1481109,Unnamed wetland Taramakau River 2,911,1100,unnamed wetland,,30,16,docy,J32,2364158,5839236,12031775,gmt,,,19
24406,6,2007,Hikimutu Lagoon,1481080,Unnamed wetland Saltwater Creek,895,935,Unnamed wetland,,71,12,docy,I34,2299550,5783422,12039851,gmt,,,3
24407,6,2007,Hikimutu Lagoon,1481080,Unnamed wetland Saltwater Creek,895,1125,Unnamed wetland,,10,10,docy,I34,2298902,5785809,12039593,gmt,,,16
24408,6,2007,Hikimutu Lagoon,1481080,Unnamed wetland Saltwater Creek,895,1230,Unnamed wetland,,95,19,docy,I34,2303002,5781623,0,kbt,,,9
24409,11,2007,Okarito River,1481077,Unnamed wetland Okarito Lagoon,891.01,2135,Okutua Creek, ,100,14,docy,h34,2289606,5773897,12041401,gmt, , ,5
27426,7,2007,Waingongoro River,1481071,Waingongoro River tributary,350,night,Unnamed forest pool,,220,46,docz,Q20,2626800,6196300,0,gmt,,,20
27427,7,2007,Patea River,1481066,Ngaere Stream tributary 3,342.29,night,Ngaere Stream tributary,,240,126,docz,Q20,2627900,6199200,0,gmt,,,20
27428,8,2007,Patea River,1481067,Ngaere Stream tributary 4,342.29,night,Ngaere Stream tributary,,240,130,docz,Q20,2628300,6199600,0,gmt,,,20
27429,8,2007,Warea River,1481076,Warea Stream tributary,377,night,Unnamed spring,,95,7,docz,P20,2582200,6218100,0,gmt,,,20
27430,8,2007,Mangaroa Stream,1481070,Unnamed wetland Mangaroa Stream,345,night,Unnamed wetland,,50,2,docz,Q21,2632000,6164500,0,gmt,,,20
27954,7,2007,Warea River,1481076,Warea Stream tributary,377,night,Warea River tributary,,95,7,docp,P20,2582200,6218095,6005899,gmt,,,20
27955,7,2007,Patea River,1481064,Ngaere Stream tributary 1,342.29,night,Unnamed swamp Rawhitiroa,,230,125,docp,Q20,2626825,6199658,6009357,gmt,,,10
27956,7,2007,Waingongoro River,1481071,Waingongoro River tributary,350,night,Waingongoro River tributary,,215,46,docp,Q20,2626795,6196290,6010053,gmt,,,20
27957,8,2007,Patea River,1481066,Ngaere Stream tributary 3,342.29,night,Unnamed swamp Rawhitiroa,,235,126,docp,Q20,2627895,6199005,6009365,gmt,,,20
27958,8,2007,Mangaroa Stream,1481070,Unnamed wetland Mangaroa Stream,345,night,Mangaroa Stream tributary,,45,2,docp,Q21,2632010,6164490,6015156,gmt,,,20
28316,4,2007,Okari River,1481117,Unnamed wetland Totara River 2,930, ,Okari River tributary, ,95,15,docy,k29,2388690,5925755,12013263,spo, , ,300
28323,4,2007,Okari River,1481118,Unnamed wetland OMalley Creek,930.04, ,O'Malley Creek tributary, ,65,15,docy,k29,2390680,5929767,12012391,fyn, , ,2
28784,10,2007,Ruamahanga River,1481026,Unnamed wetland Ruamahanga River tributary 7,292, ,Ruamahanga River tributary, ,115,106,wnrc,t26,2732120,6024714,9006297,spo, , , 
29405,5,2007,Whanganui Inlet,1481126,Unnamed wetland Whanganui Inlet,973,900,Mangarakau Swamp, ,10,1,docn,m25,2467941,6064174,10000328,gmt, , ,8
105912,9,2007,Orowaiti River,1481121,Unnamed wetland Orowaiti River,933,,Unnamed wetland,,105,13,docy,K29,2398000,5933500,12011315,gmt,,,3
105929,5,2007,Hokitika River,1481087,Unnamed wetland Lake Mahinapua,906.005,,Unnamed wetland,,0,0,docy,J33,2338717,5821982,,gmt,,,1
108779,6,2007,Hikimutu Lagoon,1481080,Unnamed wetland Saltwater Creek,895, ,Hinatua River unnamed forest pond, ,71,12,docy,I34,2299590,5783428,12039851,tfb, , ,1
108780,6,2007,Hikimutu Lagoon,1481080,Unnamed wetland Saltwater Creek,895, ,Hinatua River unnamed forest pond, ,71,12,docy,I34,2299612,5783201,12039851,tfb, , ,1
108781,6,2007,Hikimutu Lagoon,1481080,Unnamed wetland Saltwater Creek,894, ,Hinatua River unnamed forest pool, ,60,13,docy,I34,2298525,5782236,12040099,tfb, , ,1
108782,6,2007,Hikimutu Lagoon,1481080,Unnamed wetland Saltwater Creek,895, ,Hinatua River unnamed forest pool, ,60,13,docy,I34,2298504,5782399,12040099,tfb, , ,1
108783,6,2007,Hikimutu Lagoon,1481080,Unnamed wetland Saltwater Creek,895, ,Hinatua River unnamed tributary, ,60,13,docy,I34,2298516,5782269,12040099,tfb, , ,1
108784,6,2007,Hikimutu Lagoon,1481080,Unnamed wetland Saltwater Creek,895, ,Hinatua River unnamed forest ditch, ,56,15,docy,I34,2300446,5783006,12039933,tfb, , ,1
108785,6,2007,Hikimutu Lagoon,1481080,Unnamed wetland Saltwater Creek,895,,Hinatua River unnamed wetland,,92,18,docy,I34,2302002,5781623,12040267,tfb,,,1
108786,6,2007,Hikimutu Lagoon,1481080,Unnamed wetland Saltwater Creek,895, ,Hinatua River unnamed forest pool, , , ,docy,I34,2298981,5783086, ,tfb, , ,1
108787,6,2007,Hikimutu Lagoon,1481080,Unnamed wetland Saltwater Creek,895, ,Hinatua River unnamed tributary, ,41,13,docy,I34,2297972,5783165,12039982,tfb, , ,1
108788,6,2007,Hikimutu Lagoon,1481080,Unnamed wetland Saltwater Creek,895, ,Hinatua River unnamed tributary, ,48,13,docy,I34,2298026,5783021,12040072,tfb, , ,1
108789,6,2007,Hikimutu Lagoon,1481080,Unnamed wetland Saltwater Creek,895, ,Hinatua River unnamed tributary, ,60,14,docy,I34,2301214,5783467,12039934,tfb, , ,1
108790,6,2007,Hikimutu lagoon,1481080,Unnamed wetland Saltwater Creek,895, ,Hinatua River unnamed tributary, ,19,13,docy,I34,2300585,5785531,12039704,tfb, , ,1
108791,6,2007,Hikimutu Lagoon,1481080,Unnamed wetland Saltwater Creek,895, ,Hinatua River unnamed forest pool, ,35,14,docy,I34,2300274,5784310,12039824,tfb, , ,1
108792,7,2007,Hikimutu Lagoon,1481080,Unnamed wetland Saltwater Creek,895, ,Hinatua River unnamed forest pond, ,55,15,docy,I34,2302264,5782829,12039845,tfb, , ,1
108793,6,2007,Hikimutu Lagoon,1481080,Unnamed wetland Saltwater Creek,895, ,Hinatua River unnamed forest pool, ,51,15,docy,I34,2302676,5782931,12039840,tfb, , ,1
108961,8,2007,Ruamahanga River,1481020,Unnamed wetland Parkvale Stream tributary,292.251,,Parkvale Stream tributary,,106,89,docg,S26,2728765,6019515,9007241,tfu,,,10
108962,8,2007,Ruamahanga River,1481020,Unnamed wetland Parkvale Stream tributary,292.251,,Parkvale Stream tributary,,106,89,docg,S26,2728765,6019515,9007241,tfu,,,10
108963,8,2007,Ruamahanga River,1481020,Unnamed wetland Parkvale Stream tributary,292.251,,Parkvale Stream tributary,,100,89,docg,S26,2728395,6019524,9007534,tfu,,,12
108964,8,2007,Ruamahanga River,1481020,Unnamed wetland Parkvale Stream tributary,292.251,,Parkvale Stream tributary,,100,89,docg,S26,2728395,6019524,9007534,tfu,,,12
108965,8,2007,Ruamahanga River,1481020,Unnamed wetland Parkvale Stream tributary,292.251,,Parkvale Stream tributary,,100,89,docg,S26,2728329,6019625,9007534,tfu,,,12
108966,9,2007,Ruamahanga River,1481020,Unnamed wetland Parkvale Stream tributary,292.251,,Parkvale Stream tributary,,100,89,docg,S26,2728329,6019625,9007534,tfu,,,12
109495,11,2007,Okarito River,1481077,Unnamed wetland Okarito Lagoon,891.01, ,Oroko Creek, ,53,11,docy,H34,2286691,5771724,12041702,kbt, , ,1
109496,11,2007,Okarito River,1481077,Unnamed wetland Okarito Lagoon,891.01, ,Oroko Creek, ,53,11,docy,H34,2286738,5771738,12041702,kbt, , ,1
109497,11,2007,Okarito River,1481077,Unnamed wetland Okarito Lagoon,891.01, ,Oroko Creek, ,53,11,docy,H34,2286747,5771747,12041702,kbt, , ,1
109498,11,2007,Okarito River,1481077,Unnamed wetland Okarito Lagoon,891.01, ,Oroko Creek, ,53,11,docy,H34,2286781,5771731,12041702,kbt, , ,1
109499,11,2007,Okarito River,1481077,Unnamed wetland Okarito Lagoon,891.01, ,Oroko Creek, ,53,11,docy,H34,2286789,5771735,12041702,spo, , , 
109500,11,2007,Okarito River,1481077,Unnamed wetland Okarito Lagoon,891.01, ,Deep Creek, ,54,7,docy,H34,2282765,5769101,12042036,spo, , , 
112048,9,2007,Paturau River,1481126,Unnamed wetland Whanganui Inlet,971, ,Unnamed Wetland, ,5,8,docn,M25,2467931,6064076,10000347,tfu, , ,1
112049,9,2007,Paturau River,1481126,Unnamed wetland Whanganui Inlet,971, ,Unnamed wetland, ,5,8,docn,M25,2467939,6064174,10000347,tfu, , ,1
112050,9,2007,Paturau River,1481126,Unnamed wetland Whanganui Inlet,971, ,Unnamed wetland, ,5,8,docn,M25,2468165,6063482,10000347,tfu, , ,1
24410,3,2008,Hikimutu Lagoon,1481080,Unnamed wetland Saltwater Creek,895,1122,Hinatua River tributary, ,10,10,docy,i34,2298977,5785806,12039593,gmt, , ,1
24411,3,2008,Hikimutu Lagoon,1481080,Unnamed wetland Saltwater Creek,895,950,Unnamed forest pool,,70,17,docy,I34,2302648,5782942,0,gmt,,,1
24412,3,2008,Hikimutu Lagoon,1481080,Unnamed wetland Saltwater Creek,895,1115,Hinatua River tributary, ,20,13,docy,i34,2300592,5785523,12039704,gmt, , ,1
24413,3,2008,Hikimutu Lagoon,1481080,Unnamed wetland Saltwater Creek,895,1253,Hinatua River tributary, ,70,16,docy,i34,2300479,5783024,12039933,gmt, , ,1
24414,3,2008,Hikimutu Lagoon,1481080,Unnamed wetland Saltwater Creek,895,1306,Unnamed forest pool, ,70,14,docy,i34,2299653,5782969,0,gmt, , ,1
24415,3,2008,Hikimutu Lagoon,1481080,Unnamed wetland Saltwater Creek,895,1321,Unnamed forest pool,,65,14,docy,I34,2299618,5783119,0,gmt,,,1
24416,3,2008,Hikimutu Lagoon,1481080,Unnamed wetland Saltwater Creek,895,1351,Unnamed forest pool,,65,14,docy,I34,2299636,5783119,0,gmt,,,1
24417,3,2008,Hikimutu Lagoon,1481080,Unnamed wetland Saltwater Creek,895,1401,Hinatua River tributary, ,80,14,docy,i34,2298533,5782248,12040099,kbt, , ,1
24418,3,2008,Hikimutu Lagoon,1481080,Unnamed wetland Saltwater Creek,895,1437,Unnamed forest pool,,60,14,docy,I34,2298983,5783004,0,kbt,,,2
24419,10,2008,Hikimutu Lagoon,1481080,Unnamed wetland Saltwater Creek,895,915,Saltwater forest pool,,70,17,docy,I34,2302648,5782942,12039840,gmt,,,1
24420,10,2008,Hikimutu Lagoon,1481080,Unnamed wetland Saltwater Creek,895,1130,Saltwater forest pool, ,65,16,docy,i34,2300479,5783024,12039933,gmt, , ,1
24421,10,2008,Hikimutu Lagoon,1481080,Unnamed wetland Saltwater Creek,895,1145,Saltwater forest pool,,65,14,docy,I34,2299636,5783119,12039850,gmt,,,1
24422,10,2008,Hikimutu Lagoon,1481080,Unnamed wetland Saltwater Creek,895,1155,Saltwater forest pool,,65,14,docy,I34,2299618,5783119,12039850,gmt,,,1
24423,10,2008,Hikimutu Lagoon,1481080,Unnamed wetland Saltwater Creek,895,1210,Saltwater forest pool,,80,14,docy,I34,2298534,5782256,12040099,gmt,,,1
24424,10,2008,Hikimutu Lagoon,1481080,Unnamed wetland Saltwater Creek,895,1250,Saltwater forest pool,,60,14,docy,I34,2298983,5783004,12040100,gmt,,,2
24425,10,2008,Hikimutu Lagoon,1481080,Unnamed wetland Saltwater Creek,895,945,Hinatua River tributary, ,40,15,docy,i34,2301067,5783996,12039934,gmt, , ,1
27434,7,2008,Mangaroa Stream,1481070,Unnamed wetland Mangaroa Stream,345,night,Mangaroa Stream tributary,,50,2,docp,Q21,2631880,6164360,6015156,gmt,,,20
27435,7,2008,Kaikura Stream,1481069,Kaikura Stream,344,night,Kaikura Stream,,35,2,docp,Q21,2633010,6163510,6015275,gmt,,,10
27436,7,2008,Kaikura Stream,1481069,Kaikura Stream,344, ,Oroua Stream, ,35,2,docp,q21,2633000,6163630,6015275,gmt, , ,10
27437,8,2008,Patea River,1481066,Ngaere Stream tributary 3,342.29,night,Ngaere Stream tributary,,240,129,docp,Q20,2628035,6199202,6009365,gmt,,,20
27438,8,2008,Waingongoro River,1481071,Waingongoro River tributary,350, ,Unnamed spring, ,210,45,docp,q20,2626882,6196235,6010053,gmt, , ,20
27439,8,2008,Warea River,1481076,Warea Stream tributary,377,night,Warea River tributary,,95,7,docp,P20,2582150,6218040,6005899,gmt,,,20
29404,9,2008,Whanganui Inlet,1481126,Unnamed wetland Whanganui Inlet,973,900,Mangarakau Swamp,,10,1,docn,M25,2467940,6064174,10000328,gmt,,,9
29650,6,2008,Waiwiri Stream,1481037,Lake Papaitonga wetlands,322,night,Lake Papaitonga Inlet,,20,7,mwrc,S25,2698762,6059987,7046898,gmt,,,2
29683,9,2008,Hokitika,1481085,Unnamed wetland Hokitika River 1,907,night,Unnamed drain Hokitika cemetery,,0,0,docy,J32,2344055,5830971,,gmt,,,3
29684,9,2008,Hokitika,1481085,Unnamed wetland Hokitika River 1,907,night,Unnamed drain Hokitika cemetery,,0,0,docy,J32,2344120,5830925,,gmt,,,1
29685,9,2008,Hokitika,1481085,Unnamed wetland Hokitika River 1,907,night,Unnamed drain Hokitika cemetery,,0,0,docy,J32,2344147,5830905,,gmt,,,2
29686,9,2008,Hokitika,1481085,Unnamed wetland Hokitika River 1,907,night,Unnamed drain Hokitika cemetery,,0,0,docy,J32,2344250,5830837,,gmt,,,1
29687,9,2008,Hokitika,1481085,Unnamed wetland Hokitika River 1,907,night,Unnamed drain Hokitika cemetery,,0,0,docy,J32,2344296,5830802,,gmt,,,2
29688,9,2008,Hokitika,1481085,Unnamed wetland Hokitika River 1,907,night,Unnamed drain Hokitika cemetery,,0,0,docy,J32,2344374,5830977,,gmt,,,3
29689,9,2008,Hokitika,1481085,Unnamed wetland Hokitika River 1,907,night,Unnamed drain Hokitika cemetery,,0,0,docy,J32,2344391,5830976,,gmt,,,3
29690,9,2008,Hokitika,1481085,Unnamed wetland Hokitika River 1,907,night,Unnamed drain Hokitika cemetery,,0,0,docy,J32,2344478,5830964,,gmt,,,3
29691,8,2008,Serpentine Creek,1481102,Serpentine Creek tributary,910.5, ,Serpentine Creek tributary, ,40,10,docy,j32,2357448,5844478,12030842,gmt, , ,2
29692,8,2008,Serpentine Creek,1481102,Serpentine Creek tributary,910.5, ,Serpentine Creek tributary, ,40,10,docy,j32,2357465,5844458,12030842,gmt, , ,2
29693,8,2008,Serpentine Creek,1481102,Serpentine Creek tributary,910.5, ,Serpentine Creek tributary, ,40,10,docy,j32,2357467,5844461,12030842,gmt, , ,2
29694,8,2008,Serpentine Creek,1481102,Serpentine Creek tributary,910.5, ,Serpentine Creek tributary, ,40,10,docy,j32,2357422,5844522,12030842,gmt, , ,2
29695,8,2008,Serpentine Creek,1481102,Serpentine Creek tributary,910.5, ,Serpentine Creek tributary, ,40,10,docy,j32,2357420,5844537,12030842,gmt, , ,2
29696,8,2008,Serpentine Creek,1481102,Serpentine Creek tributary,910.5,night,Serpentine Creek tributary,,40,10,docy,J32,2357409,5844621,12030842,gmt,,,2
29697,8,2008,Serpentine Creek,1481102,Serpentine Creek tributary,910.5, ,Serpentine Creek tributary, ,40,10,docy,j32,2357410,5844621,12030842,gmt, , ,2
29698,8,2008,Serpentine Creek,1481102,Serpentine Creek tributary,910.5, ,Serpentine Creek tributary, ,40,10,docy,j32,2357383,5844628,12030842,gmt, , ,2
29699,8,2008,Serpentine Creek,1481102,Serpentine Creek tributary,910.5, ,Serpentine Creek tributary, ,40,11,docy,j32,2357352,5844658,12030842,gmt, , ,2
29700,8,2008,Serpentine Creek,1481102,Serpentine Creek tributary,910.5, ,Serpentine Creek tributary, ,40,10,docy,j32,2357397,5844615,12030842,gmt, , ,2
29702,9,2008,Hokitika River,1481085,Unnamed wetland Hokitika River 1,906,night,Unnamed pool Hokitika Airport,,15,3,docy,J32,2344586,5830474,12033242,gmt,,,2
29704,10,2008,Hokitika River,1481085,Unnamed wetland Hokitika River 1,906, ,Unnamed Pond Hokitika Airport, ,15,3,docy,j32,2344555,5830557,12033242,gmt, , ,4
29705,10,2008,Hokitika River,1481085,Unnamed wetland Hokitika River 1,906,night,Unnamed Drain Hokitika Airport,,15,3,docy,J32,2344622,5830603,12033242,gmt,,,1
29706,10,2008,Hokitika River,1481085,Unnamed wetland Hokitika River 1,906,night,Unnamed Drain Hokitika Airport,,15,3,docy,J32,2344704,5830642,12033242,gmt,,,1
29707,10,2008,Hokitika River,1481085,Unnamed wetland Hokitika River 1,906,night,Unnamed Drain Hokitika Airport,,15,3,docy,J32,2344732,5830640,12032974,gmt,,,2
29708,10,2008,Hokitika River,1481085,Unnamed wetland Hokitika River 1,906,night,Unnamed Drain Hokitika Airport,,15,3,docy,J32,2344816,5830625,12032974,gmt,,,1
29709,10,2008,Hokitika River,1481085,Unnamed wetland Hokitika River 1,906,night,Unnamed Drain Hokitika Airport,,20,3,docy,J32,2344827,5830514,12032974,gmt,,,1
29710,10,2008,Hokitika River,1481085,Unnamed wetland Hokitika River 1,906, ,Unnamed Pond Pakahi, , , ,docy,j32,2344805,5830511, ,gmt, , ,1
29863,11,2008,Manawatu River,1481047,Makerua Swamp,325.05,night,Makerua Swamp,,1,35,docz,S24,2718950,6075920,7042979,gmt,,,30
29864,11,2008,Rangitikei River,1481057,Tutaenui Stream tributary,327.04,730,Tutaenui Stream tributary,,60,24,docz,S23,2709300,6110800,7035681,gmt,,,30
29865,7,2008,Manawatu River,1481048,Unnamed wetland Main Drain tributary,325,night,Main Drain tributary,,10,57,docz,S24,2722725,6087800,7040204,gmt,,,30
29866,8,2008,Manawatu River,1481041,Unnamed wetland Manawatu River 2,325,night,Round Reserve wetland,,10,10,docz,S24,2703255,6082880,7041293,gmt,,,30
30073,8,2008,Ruamahanga River,1481022,Waikoukou Stream tributary,292.201, ,Waikoukou Stream Wetland, ,60,86,wnrc,s26,2728499,6012634,9009080,gmt, , ,6
30074,8,2008,Ruamahanga River,1481022,Waikoukou Stream tributary,292, ,Waikoukou Stream Wetland, ,60,85,wnrc,s26,2728321,6012421,9009123,gmt, , ,6
31217,7,2008,Arahura River,1481097,Unnamed wetland Kawhaka Creek,908.02, ,Martyns Creek tributary, ,140,22,docy,J33,2361493,5827471,12033683,gmt, , ,1
31218,7,2008,Arahura River,1481097,Unnamed wetland Kawhaka Creek,908.02,night,Martyns Creek tributary,,140,22,docy,J33,2361497,5827487,12033683,gmt,,,1
31219,7,2008,Arahura River,1481097,Unnamed wetland Kawhaka Creek,908.02,night,Martyns Creek tributary,,130,22,docy,J33,2361371,5827411,12033683,gmt,,,1
31220,7,2008,Arahura River,1481097,Unnamed wetland Kawhaka Creek,908.02,night,Martyns Creek tributary,,130,22,docy,J33,2361307,5827343,12033683,gmt,,,1
31221,7,2008,Arahura River,1481097,Unnamed wetland Kawhaka Creek,908.02, ,Martyns Creek tributary, ,130,22,docy,J33,2361301,5827343,12033683,gmt, , ,1
31222,7,2008,Arahura River,1481097,Unnamed wetland Kawhaka Creek,908.02,night,Martyns Creek tributary,,140,22,docy,J33,2361773,5827680,12033684,gmt,,,1
31223,7,2008,Arahura River,1481097,Unnamed wetland Kawhaka Creek,908.02,night,Martyns Creek tributary,,140,24,docy,J33,2362739,5827112,12033684,gmt,,,1
31224,7,2008,Arahura River,1481097,Unnamed wetland Kawhaka Creek,908.02,night,Martyns Creek tributary,,120,23,docy,J33,2362461,5827011,12033683,gmt,,,1
31225,7,2008,Arahura River,1481097,Unnamed wetland Kawhaka Creek,908.02,night,Martyns Creek tributary,,140,22,docy,J33,2361395,5827343,12033683,gmt,,,1
31226,7,2008,Arahura River,1481097,Unnamed wetland Kawhaka Creek,908.02,night,Martyns Creek tributary,,140,21,docy,J33,2361343,5827293,12033683,gmt,,,1
31227,7,2008,Arahura River,1481097,Unnamed wetland Kawhaka Creek,908.02,night,Martyns Creek tributary,,140,22,docy,J33,2361516,5827146,12033683,gmt,,,1
31228,7,2008,Arahura River,1481097,Unnamed wetland Kawhaka Creek,908.02,night,Martyns Creek tributary,,140,22,docy,J33,2361522,5827142,12033683,gmt,,,1
31229,7,2008,Arahura River,1481097,Unnamed wetland Kawhaka Creek,908.02,night,Martyns Creek tributary,,140,22,docy,J33,2361535,5827144,12033683,gmt,,,1
31230,7,2008,Arahura River,1481097,Unnamed wetland Kawhaka Creek,908.02,night,Martyns Creek tributary,,140,22,docy,J33,2361543,5827147,12033683,gmt,,,1
31231,7,2008,Arahura River,1481097,Unnamed wetland Kawhaka Creek,908.02, ,Martyns Creek tributary, ,140,22,docy,J33,2361540,5827113,12033683,gmt, , ,1
31232,7,2008,Arahura River,1481097,Unnamed wetland Kawhaka Creek,908.02, ,Kawhaka Creek tributary, ,140,22,docy,J33,2362022,5828734,12033509,gmt, , ,1
31233,7,2008,Arahura River,1481097,Unnamed wetland Kawhaka Creek,908.02, ,Kawhaka Creek tributary, ,140,22,docy,J33,2362017,5828761,12033509,gmt, , ,1
31234,7,2008,Arahura River,1481097,Unnamed wetland Kawhaka Creek,908.02,night,Kawhaka Creek tributary,,140,22,docy,J33,2361994,5828810,12033509,gmt,,,1
31235,7,2008,Arahura River,1481097,Unnamed wetland Kawhaka Creek,908.02,night,Martyns Creek tributary,,140,22,docy,J33,2361665,5827603,12033683,gmt,,,1
31236,7,2008,Arahura River,1481097,Unnamed wetland Kawhaka Creek,908.02,night,Martyns Creek tributary,,140,22,docy,J33,2361673,5827528,12033683,gmt,,,1
31237,7,2008,Arahura River,1481097,Unnamed wetland Kawhaka Creek,908.02, ,Martyns Creek tributary, ,140,22,docy,J33,2361678,5827523,12033683,gmt, , ,2
104369,4,2008,Ngarara Stream,1481035,Unnamed wetland Ngarara Stream,316, ,Ngarara Stream, ,16,5,uom,r26,2683565,6035966,9003413,tfu, , ,4
104370,4,2008,Ngarara Stream,1481035,Unnamed wetland Ngarara Stream,316, ,Ngarara Stream, ,16,5,uom,r26,2683621,6036006,9003413,tfu, , ,4
104431,4,2008,Ngarara Stream,1481035,Unnamed wetland Ngarara Stream,316,,Ngarara Stream,,16,5,uom,R26,2683647,6036067,9003413,tfu,,,1
104433,4,2008,Ngarara Stream,1481035,Unnamed wetland Ngarara Stream,316, ,Unnamed wetland, ,16,5,uom,R26,2683621,6036006,9003413,tfu, , ,1
104435,4,2008,Ngarara Stream,1481035,Unnamed wetland Ngarara Stream,316, ,Unnamed wetland, ,16,5,uom,R26,2683647,6036067,9003413,tfu, , ,1
104436,7,2008,Manawatu River,1481045,Unnamed wetland Koputaroa Stream,325.03,,Unnamed wetland,,0,0,uom,S24,2708736,6068087,,tfu,,,2
104438,5,2008,Ngarara Stream,1481035,Unnamed wetland Ngarara Stream,316,,Unnamed wetland,,16,5,uom,R26,2683475,6036001,9003413,tfu,,,1
