Card,Month,Year,Catchment name,Fragment number,Fragment name,Catch No,Time,Locality,Observer,Altitude,Distance,Organisation,Map no,Easting,Northing,REC number,Fishing method,Passes,Length fished,Area fished
247,10,1966,Rakaia River,1251048,Lilian Creek,685.081, ,Lilian Creek, ,610,139,niwa,k34,2391200,5778500,13034759,ef,0, , 
248,10,1966,Rakaia River,1251050,Centre Creek,685.081,day,Centre Creek,,680,145,niwa,K34,2390700,5782900,13033221,ef,,,
249,10,1966,Rakaia River,1251045,Harper River,685.081,day,Harper River,,550,134,niwa,K34,2387000,5776200,13035695,ef,1,,
250,10,1966,Rakaia River,1251055,Wilberforce River - Boundary Stream,685.08,day,Wilberforce River,,560,136,niwa,K34,2378900,5781900,13033373,ef,1,,
304,10,1966,Ashburton River,1251068,Stour River West Branch,688.052,day,Stour River West Branch,,680,94,niwa,J36,2369100,5737200,13047473,efm,1,,
800,10,1966,Waimakariri River,1251021,Porter River,664.134,day,Porter River,,700,118,niwa,K34,2406700,5772800,13036746,ef,1,,
857,10,1966,Waimakariri River,1251028,Waimakariri River - Cornishmans Rise,664,,Waimakariri River,,570,140,unk,K34,2402900,5798300,13028618,unk,,,
5913,3,1974,Buller River,1251141,One Mile Creek,932.42, ,Maruia River, ,550,180,niwa,m31,2453400,5869500,12026371,han, , ,3
5924,5,1974,Waimakariri River,1251032,Waimakariri River - Klondyke Corner,664,,Waimakariri River,,630,148,niwa,K34,2395600,5797600,13028834,han,,,4
5925,5,1974,Rakaia River,1251045,Harper River,685.081, ,Harper River, ,540,133,niwa,k34,2386300,5775600,13035773,han, , ,2
5926,5,1974,Rakaia River,1251054,Wilberforce River - Little Goat Hill,685.08,,Wilberforce River,,490,128,niwa,K34,2381300,5775800,13035711,han,,,3
1051,6,1976,Rakaia River,1251034,Rakaia River lower,685,1530,Rakaia River, ,200,52,niwa,l36,2415000,5730900,13049623,ef,1, , 
3203,3,1977,Hurunui River,1251015,Hurunui River South Branch,651.15,1100,Hurunui River South Branch,,660,126,niwa,L33,2438400,5827900,13019388,ef,1,,
3204,3,1977,Hurunui River,1251014,North Esk River,651.151,1200,North Esk River,,870,127,niwa,L33,2435600,5822200,13020956,ef,1,,
3205,3,1977,Hurunui River,1251016,Hurunui River North Branch,651.26,1345,Landslip Stream, ,590,138,niwa,l32,2431700,5834500,13017470,ef,1, , 
50153,3,1977,Waiau River,1251010,Waiau River tributary,646.46,,Lake Guyon outlet,,790,155,unk,M31,2479500,5880900,13006174,unk,,,
50169,3,1977,Waiau River,1251009,Henry River,646.42,,Henry River,,860,153,unk,M31,2470300,5872900,13008089,unk,,,
50190,3,1977,Waiau River,1251008,Stanley River,646.4,,Stanley River,,620,137,unk,M31,2478800,5867700,13009115,unk,,,
50197,3,1977,Waiau River,1251007,Jones Stream,646.381,,Jones Stream,,660,137,unk,M31,2475700,5865500,13009830,unk,,,
50217,3,1977,Waiau River,1251013,Nina River,646.323,,Nina River,,620,144,unk,M32,2458900,5859100,13011305,unk,,,
50225,3,1977,Waiau River,1251012,Doubtful River,646.323,,Doubtful River,,560,136,unk,M32,2454200,5851500,13013227,unk,,,
