Card,Month,Year,Catchment name,Fragment number,Fragment name,Catch No,Time,Locality,Observer,Altitude,Distance,Organisation,Map no,Easting,Northing,REC number,Fishing method,Passes,Length fished,Area fished
119423,6,2000,Clutha River,1231002,Potters Creek,752.743,,Potters Creek, ,1039,248,uoo, ,2200600,5556799,14033688,efp,1,,
121150,2,2002,Clutha River,1231031,Wrights Creek,752.743,0,Wrights Creek, ,839,272,cft, ,2185538,5531022,14044862,efp,1,,
121415,2,2011,Clutha River,1231030,Drummond Creek,752.743,0,Drummond Creek, ,892,272,doco, ,2184724,5534320,14043658,efp,1,,
121417,2,2011,Clutha River,1231029,Scotchmans Creek,752.743,0,Scotchmans Creek, ,907,261,doco, ,2190672,5538735,14041626,efp,1,,
121416,2,2011,Clutha River,1231023,Sproules Creek,752.743,0,Sproules Creek, ,805,260,doco, ,2188925,5540851,14041001,efp,1,,
121807,4,2009,Clutha River,1231021,Nevis River tributary 16,752.743,0,Nevis River tributary, ,893,257,doco, ,2191251,5542929,14040600,efp,1,,
121808,2,2009,Clutha River,1231020,Nevis River tributary 15,752.743,0,Nevis River tributary, ,929,256,doco, ,2191568,5543231,14039984,efp,1,,
121809,4,2009,Clutha River,1231019,Nevis River tributary 14,752.743,0,Nevis River tributary, ,1000,255,doco, ,2192117,5543417,14039566,efp,3,,
121152,8,2007,Clutha River,1231016,Nevis River tributary 11,752.743,0,Nevis River tributary, ,728,254,cft, ,2192062,5545032,14039041,efp,1,,
121810,10,2008,Clutha River,1231016,Nevis River tributary 11,752.743,0,Nevis River tributary, ,728,254,doco, ,2191688,5545207,14039041,efp,1,,
121811,10,2008,Clutha River,1231016,Nevis River tributary 11,752.743,0,Nevis River tributary, ,871,255,doco, ,2191218,5545537,14038913,efp,1,,
121812,10,2008,Clutha River,1231014,Nevis River tributary 9,752.743,0,Nevis River tributary, ,857,255,doco, ,2191129,5545782,14038813,efp,1,,
121813,10,2008,Clutha River,1231014,Nevis River tributary 9,752.743,0,Nevis River tributary, ,968,255,doco, ,2191139,5545941,14038659,efp,1,,
121414,2,2011,Clutha River,1231010,Schoolhouse Creek tributary,752.994,0,Stewarts Creek tributary, ,929,253,doco, ,2191687,5548067,14037084,efp,1,,
121815,3,2010,Clutha River,1231010,Schoolhouse Creek tributary,752.743,0,Nevis River tributary, ,929,253,doco, ,2191665,5548139,14037084,efp,3,,27
121818,11,2008,Clutha River,1231009,Nevis River tributary 6,752.743,0,Nevis River tributary, ,729,251,doco, ,2197185,5548946,14037279,efp,1,,
